ID1	ID2
MI0003168	MI0003144
MI0003168	MI0003162
MI0003149	MI0003173
MI0003149	MI0003179
MI0003149	MI0003176
MI0003149	MI0003147
MI0003149	MI0003160
MI0003149	MI0003144
MI0003149	MI0003162
MI0003173	MI0003179
MI0003173	MI0003176
MI0003173	MI0003147
MI0003173	MI0003160
MI0003173	MI0003144
MI0003173	MI0003162
MI0003179	MI0003176
MI0003179	MI0003147
MI0003179	MI0003160
MI0003179	MI0003144
MI0003179	MI0003162
MI0003176	MI0003147
MI0003176	MI0003160
MI0003176	MI0003144
MI0003176	MI0003162
MI0003147	MI0003160
MI0003147	MI0003144
MI0003147	MI0003162
MI0003160	MI0003144
MI0003160	MI0003162
MI0003144	MI0003162
MI0000445	MI0000443
MI0000445	MI0000444
MI0000443	MI0000444
MI0000265	MI0000264
MI0000265	MI0000263
MI0000264	MI0000263
MI0000108	MI0007262
MI0000108	MI0000109
MI0000108	MI0000114
MI0000108	MI0007261
MI0007262	MI0000109
MI0007262	MI0000114
MI0007262	MI0007261
MI0000109	MI0000114
MI0000109	MI0007261
MI0000114	MI0007261
MI0000295	MI0000294
MI0000439	MI0000079
MI0000810	MI0000452
MI0000810	MI0000453
MI0000452	MI0000453
MI0000450	MI0000822
MI0000450	MI0000451
MI0000822	MI0000451
MI0000279	MI0000238
MI0000279	MI0001150
MI0000238	MI0001150
MI0000469	MI0000101
MI0000469	MI0000446
MI0000469	MI0000267
MI0000469	MI0000102
MI0000469	MI0000266
MI0000469	MI0000746
MI0000469	MI0000470
MI0000101	MI0000446
MI0000101	MI0000267
MI0000101	MI0000102
MI0000101	MI0000266
MI0000101	MI0000746
MI0000101	MI0000470
MI0000446	MI0000267
MI0000446	MI0000102
MI0000446	MI0000266
MI0000446	MI0000746
MI0000446	MI0000470
MI0000267	MI0000102
MI0000267	MI0000266
MI0000267	MI0000746
MI0000267	MI0000470
MI0000102	MI0000266
MI0000102	MI0000746
MI0000102	MI0000470
MI0000266	MI0000746
MI0000266	MI0000470
MI0000746	MI0000470
MI0000745	MI0000748
MI0000745	MI0000448
MI0000745	MI0005568
MI0000748	MI0000448
MI0000748	MI0005568
MI0000448	MI0005568
MI0000085	MI0000440
MI0000437	MI0000490
MI0000437	MI0000651
MI0000490	MI0000651
MI0000743	MI0000268
MI0000743	MI0000742
MI0000268	MI0000742
MI0000282	MI0000281
MI0000282	MI0000242
MI0000281	MI0000242
MI0000080	MI0000081
MI0000287	MI0000284
MI0000083	MI0000084
MI0000083	MI0000750
MI0000084	MI0000750
MI0000740	MI0000296
MI0000740	MI0017299
MI0000296	MI0017299
MI0000103	MI0000739
MI0000727	MI0000447
MI0000463	MI0000464
MI0000299	MI0000298
MI0000292	MI0005569
MI0000732	MI0000488
MI0000811	MI0000462
MI0000811	MI0000253
MI0000462	MI0000253
MI0000086	MI0000809
MI0000086	MI0003772
MI0000809	MI0003772
MI0000767	MI0000769
MI0014136	MI0000290
MI0000234	MI0000291
MI0000288	MI0000449
MI0000779	MI0017393
MI0000779	MI0000780
MI0017393	MI0000780
MI0000091	MI0003646
MI0000738	MI0000772
MI0000738	MI0000773
MI0000738	MI0000774
MI0000738	MI0006418
MI0000772	MI0000773
MI0000772	MI0000774
MI0000772	MI0006418
MI0000773	MI0000774
MI0000773	MI0006418
MI0000774	MI0006418
MI0000473	MI0000252
MI0000112	MI0000111
MI0000455	MI0000476
MI0005545	MI0000486
MI0000487	MI0003137
MI0003529	MI0002466
MI0003529	MI0000776
MI0003529	MI0000784
MI0002466	MI0000776
MI0002466	MI0000784
MI0000776	MI0000784
MI0000442	MI0017383
MI0003516	MI0003758
MI0003516	MI0003685
MI0003516	MI0000097
MI0003758	MI0003685
MI0003758	MI0000097
MI0003685	MI0000097
MI0000477	MI0003129
MI0005544	MI0000262
MI0017343	MI0000283
MI0003135	MI0005565
MI0003135	MI0001725
MI0003135	MI0001726
MI0005565	MI0001725
MI0005565	MI0001726
MI0001725	MI0001726
MI0000484	MI0003205
MI0000484	MI0003684
MI0003205	MI0003684
MI0003757	MI0000788
MI0003757	MI0003675
MI0003757	MI0006656
MI0003757	MI0000787
MI0000788	MI0003675
MI0000788	MI0006656
MI0000788	MI0000787
MI0003675	MI0006656
MI0003675	MI0000787
MI0006656	MI0000787
MI0003187	MI0001652
MI0003187	MI0005531
MI0001652	MI0005531
MI0003195	MI0003127
MI0003195	MI0003194
MI0003195	MI0005717
MI0003195	MI0014251
MI0003195	MI0003196
MI0003195	MI0006648
MI0003195	MI0003140
MI0003195	MI0003200
MI0003195	MI0003191
MI0003195	MI0003197
MI0003195	MI0006649
MI0003195	MI0003199
MI0003195	MI0003141
MI0003195	MI0003193
MI0003195	MI0003198
MI0003195	MI0003192
MI0003195	MI0005530
MI0003127	MI0003194
MI0003127	MI0005717
MI0003127	MI0014251
MI0003127	MI0003196
MI0003127	MI0006648
MI0003127	MI0003140
MI0003127	MI0003200
MI0003127	MI0003191
MI0003127	MI0003197
MI0003127	MI0006649
MI0003127	MI0003199
MI0003127	MI0003141
MI0003127	MI0003193
MI0003127	MI0003198
MI0003127	MI0003192
MI0003127	MI0005530
MI0003194	MI0005717
MI0003194	MI0014251
MI0003194	MI0003196
MI0003194	MI0006648
MI0003194	MI0003140
MI0003194	MI0003200
MI0003194	MI0003191
MI0003194	MI0003197
MI0003194	MI0006649
MI0003194	MI0003199
MI0003194	MI0003141
MI0003194	MI0003193
MI0003194	MI0003198
MI0003194	MI0003192
MI0003194	MI0005530
MI0005717	MI0014251
MI0005717	MI0003196
MI0005717	MI0006648
MI0005717	MI0003140
MI0005717	MI0003200
MI0005717	MI0003191
MI0005717	MI0003197
MI0005717	MI0006649
MI0005717	MI0003199
MI0005717	MI0003141
MI0005717	MI0003193
MI0005717	MI0003198
MI0005717	MI0003192
MI0005717	MI0005530
MI0014251	MI0003196
MI0014251	MI0006648
MI0014251	MI0003140
MI0014251	MI0003200
MI0014251	MI0003191
MI0014251	MI0003197
MI0014251	MI0006649
MI0014251	MI0003199
MI0014251	MI0003141
MI0014251	MI0003193
MI0014251	MI0003198
MI0014251	MI0003192
MI0014251	MI0005530
MI0003196	MI0006648
MI0003196	MI0003140
MI0003196	MI0003200
MI0003196	MI0003191
MI0003196	MI0003197
MI0003196	MI0006649
MI0003196	MI0003199
MI0003196	MI0003141
MI0003196	MI0003193
MI0003196	MI0003198
MI0003196	MI0003192
MI0003196	MI0005530
MI0006648	MI0003140
MI0006648	MI0003200
MI0006648	MI0003191
MI0006648	MI0003197
MI0006648	MI0006649
MI0006648	MI0003199
MI0006648	MI0003141
MI0006648	MI0003193
MI0006648	MI0003198
MI0006648	MI0003192
MI0006648	MI0005530
MI0003140	MI0003200
MI0003140	MI0003191
MI0003140	MI0003197
MI0003140	MI0006649
MI0003140	MI0003199
MI0003140	MI0003141
MI0003140	MI0003193
MI0003140	MI0003198
MI0003140	MI0003192
MI0003140	MI0005530
MI0003200	MI0003191
MI0003200	MI0003197
MI0003200	MI0006649
MI0003200	MI0003199
MI0003200	MI0003141
MI0003200	MI0003193
MI0003200	MI0003198
MI0003200	MI0003192
MI0003200	MI0005530
MI0003191	MI0003197
MI0003191	MI0006649
MI0003191	MI0003199
MI0003191	MI0003141
MI0003191	MI0003193
MI0003191	MI0003198
MI0003191	MI0003192
MI0003191	MI0005530
MI0003197	MI0006649
MI0003197	MI0003199
MI0003197	MI0003141
MI0003197	MI0003193
MI0003197	MI0003198
MI0003197	MI0003192
MI0003197	MI0005530
MI0006649	MI0003199
MI0006649	MI0003141
MI0006649	MI0003193
MI0006649	MI0003198
MI0006649	MI0003192
MI0006649	MI0005530
MI0003199	MI0003141
MI0003199	MI0003193
MI0003199	MI0003198
MI0003199	MI0003192
MI0003199	MI0005530
MI0003141	MI0003193
MI0003141	MI0003198
MI0003141	MI0003192
MI0003141	MI0005530
MI0003193	MI0003198
MI0003193	MI0003192
MI0003193	MI0005530
MI0003198	MI0003192
MI0003198	MI0005530
MI0003192	MI0005530
MI0001648	MI0003673
MI0001648	MI0003823
MI0003673	MI0003823
MI0003186	MI0003185
MI0003186	MI0003184
MI0003186	MI0015903
MI0003185	MI0003184
MI0003185	MI0015903
MI0003184	MI0015903
MI0001729	MI0017360
MI0003839	MI0000542
MI0003839	MI0008191
MI0003839	MI0014234
MI0003839	MI0008192
MI0003839	MI0008190
MI0003839	MI0003778
MI0003839	MI0003776
MI0000542	MI0008191
MI0000542	MI0014234
MI0000542	MI0008192
MI0000542	MI0008190
MI0000542	MI0003778
MI0000542	MI0003776
MI0008191	MI0014234
MI0008191	MI0008192
MI0008191	MI0008190
MI0008191	MI0003778
MI0008191	MI0003776
MI0014234	MI0008192
MI0014234	MI0008190
MI0014234	MI0003778
MI0014234	MI0003776
MI0008192	MI0008190
MI0008192	MI0003778
MI0008192	MI0003776
MI0008190	MI0003778
MI0008190	MI0003776
MI0003778	MI0003776
MI0016749	MI0000786
MI0016749	MI0016750
MI0016749	MI0003840
MI0016749	MI0014154
MI0000786	MI0016750
MI0000786	MI0003840
MI0000786	MI0014154
MI0016750	MI0003840
MI0016750	MI0014154
MI0003840	MI0014154
MI0000251	MI0005570
MI0002470	MI0023622
MI0000782	MI0016684
MI0000782	MI0005566
MI0016684	MI0005566
MI0019134	MI0006442
MI0006374	MI0006376
MI0006374	MI0016779
MI0006374	MI0006345
MI0006374	MI0016851
MI0006374	MI0014174
MI0006374	MI0019152
MI0006374	MI0019145
MI0006374	MI0010637
MI0006374	MI0003612
MI0006374	MI0006411
MI0006374	MI0016690
MI0006374	MI0016907
MI0006374	MI0016840
MI0006374	MI0006423
MI0006374	MI0022210
MI0006374	MI0016815
MI0006374	MI0006414
MI0006374	MI0016793
MI0006374	MI0016813
MI0006374	MI0025747
MI0006374	MI0006413
MI0006374	MI0003671
MI0006374	MI0003593
MI0006374	MI0016904
MI0006374	MI0006395
MI0006374	MI0006344
MI0006374	MI0016762
MI0006374	MI0016780
MI0006374	MI0003596
MI0006374	MI0006422
MI0006374	MI0003630
MI0006374	MI0016814
MI0006374	MI0014168
MI0006374	MI0016688
MI0006374	MI0019131
MI0006374	MI0006377
MI0006374	MI0019137
MI0006374	MI0016796
MI0006374	MI0016689
MI0006374	MI0014164
MI0006374	MI0017875
MI0006374	MI0022212
MI0006374	MI0019283
MI0006374	MI0006354
MI0006374	MI0006399
MI0006374	MI0006378
MI0006374	MI0006421
MI0006374	MI0019130
MI0006374	MI0016746
MI0006374	MI0014222
MI0006374	MI0016751
MI0006374	MI0019132
MI0006374	MI0006361
MI0006374	MI0003616
MI0006374	MI0016770
MI0006374	MI0006375
MI0006374	MI0003668
MI0006374	MI0006412
MI0006374	MI0003598
MI0006374	MI0016752
MI0006374	MI0006424
MI0006374	MI0006400
MI0006374	MI0014244
MI0006374	MI0016794
MI0006374	MI0016833
MI0006374	MI0029321
MI0006374	MI0016595
MI0006374	MI0003586
MI0006374	MI0017871
MI0006374	MI0014141
MI0006374	MI0006420
MI0006374	MI0019286
MI0006374	MI0003577
MI0006376	MI0016779
MI0006376	MI0006345
MI0006376	MI0016851
MI0006376	MI0014174
MI0006376	MI0019152
MI0006376	MI0019145
MI0006376	MI0010637
MI0006376	MI0003612
MI0006376	MI0006411
MI0006376	MI0016690
MI0006376	MI0016907
MI0006376	MI0016840
MI0006376	MI0006423
MI0006376	MI0022210
MI0006376	MI0016815
MI0006376	MI0006414
MI0006376	MI0016793
MI0006376	MI0016813
MI0006376	MI0025747
MI0006376	MI0006413
MI0006376	MI0003671
MI0006376	MI0003593
MI0006376	MI0016904
MI0006376	MI0006395
MI0006376	MI0006344
MI0006376	MI0016762
MI0006376	MI0016780
MI0006376	MI0003596
MI0006376	MI0006422
MI0006376	MI0003630
MI0006376	MI0016814
MI0006376	MI0014168
MI0006376	MI0016688
MI0006376	MI0019131
MI0006376	MI0006377
MI0006376	MI0019137
MI0006376	MI0016796
MI0006376	MI0016689
MI0006376	MI0014164
MI0006376	MI0017875
MI0006376	MI0022212
MI0006376	MI0019283
MI0006376	MI0006354
MI0006376	MI0006399
MI0006376	MI0006378
MI0006376	MI0006421
MI0006376	MI0019130
MI0006376	MI0016746
MI0006376	MI0014222
MI0006376	MI0016751
MI0006376	MI0019132
MI0006376	MI0006361
MI0006376	MI0003616
MI0006376	MI0016770
MI0006376	MI0006375
MI0006376	MI0003668
MI0006376	MI0006412
MI0006376	MI0003598
MI0006376	MI0016752
MI0006376	MI0006424
MI0006376	MI0006400
MI0006376	MI0014244
MI0006376	MI0016794
MI0006376	MI0016833
MI0006376	MI0029321
MI0006376	MI0016595
MI0006376	MI0003586
MI0006376	MI0017871
MI0006376	MI0014141
MI0006376	MI0006420
MI0006376	MI0019286
MI0006376	MI0003577
MI0016779	MI0006345
MI0016779	MI0016851
MI0016779	MI0014174
MI0016779	MI0019152
MI0016779	MI0019145
MI0016779	MI0010637
MI0016779	MI0003612
MI0016779	MI0006411
MI0016779	MI0016690
MI0016779	MI0016907
MI0016779	MI0016840
MI0016779	MI0006423
MI0016779	MI0022210
MI0016779	MI0016815
MI0016779	MI0006414
MI0016779	MI0016793
MI0016779	MI0016813
MI0016779	MI0025747
MI0016779	MI0006413
MI0016779	MI0003671
MI0016779	MI0003593
MI0016779	MI0016904
MI0016779	MI0006395
MI0016779	MI0006344
MI0016779	MI0016762
MI0016779	MI0016780
MI0016779	MI0003596
MI0016779	MI0006422
MI0016779	MI0003630
MI0016779	MI0016814
MI0016779	MI0014168
MI0016779	MI0016688
MI0016779	MI0019131
MI0016779	MI0006377
MI0016779	MI0019137
MI0016779	MI0016796
MI0016779	MI0016689
MI0016779	MI0014164
MI0016779	MI0017875
MI0016779	MI0022212
MI0016779	MI0019283
MI0016779	MI0006354
MI0016779	MI0006399
MI0016779	MI0006378
MI0016779	MI0006421
MI0016779	MI0019130
MI0016779	MI0016746
MI0016779	MI0014222
MI0016779	MI0016751
MI0016779	MI0019132
MI0016779	MI0006361
MI0016779	MI0003616
MI0016779	MI0016770
MI0016779	MI0006375
MI0016779	MI0003668
MI0016779	MI0006412
MI0016779	MI0003598
MI0016779	MI0016752
MI0016779	MI0006424
MI0016779	MI0006400
MI0016779	MI0014244
MI0016779	MI0016794
MI0016779	MI0016833
MI0016779	MI0029321
MI0016779	MI0016595
MI0016779	MI0003586
MI0016779	MI0017871
MI0016779	MI0014141
MI0016779	MI0006420
MI0016779	MI0019286
MI0016779	MI0003577
MI0006345	MI0016851
MI0006345	MI0014174
MI0006345	MI0019152
MI0006345	MI0019145
MI0006345	MI0010637
MI0006345	MI0003612
MI0006345	MI0006411
MI0006345	MI0016690
MI0006345	MI0016907
MI0006345	MI0016840
MI0006345	MI0006423
MI0006345	MI0022210
MI0006345	MI0016815
MI0006345	MI0006414
MI0006345	MI0016793
MI0006345	MI0016813
MI0006345	MI0025747
MI0006345	MI0006413
MI0006345	MI0003671
MI0006345	MI0003593
MI0006345	MI0016904
MI0006345	MI0006395
MI0006345	MI0006344
MI0006345	MI0016762
MI0006345	MI0016780
MI0006345	MI0003596
MI0006345	MI0006422
MI0006345	MI0003630
MI0006345	MI0016814
MI0006345	MI0014168
MI0006345	MI0016688
MI0006345	MI0019131
MI0006345	MI0006377
MI0006345	MI0019137
MI0006345	MI0016796
MI0006345	MI0016689
MI0006345	MI0014164
MI0006345	MI0017875
MI0006345	MI0022212
MI0006345	MI0019283
MI0006345	MI0006354
MI0006345	MI0006399
MI0006345	MI0006378
MI0006345	MI0006421
MI0006345	MI0019130
MI0006345	MI0016746
MI0006345	MI0014222
MI0006345	MI0016751
MI0006345	MI0019132
MI0006345	MI0006361
MI0006345	MI0003616
MI0006345	MI0016770
MI0006345	MI0006375
MI0006345	MI0003668
MI0006345	MI0006412
MI0006345	MI0003598
MI0006345	MI0016752
MI0006345	MI0006424
MI0006345	MI0006400
MI0006345	MI0014244
MI0006345	MI0016794
MI0006345	MI0016833
MI0006345	MI0029321
MI0006345	MI0016595
MI0006345	MI0003586
MI0006345	MI0017871
MI0006345	MI0014141
MI0006345	MI0006420
MI0006345	MI0019286
MI0006345	MI0003577
MI0016851	MI0014174
MI0016851	MI0019152
MI0016851	MI0019145
MI0016851	MI0010637
MI0016851	MI0003612
MI0016851	MI0006411
MI0016851	MI0016690
MI0016851	MI0016907
MI0016851	MI0016840
MI0016851	MI0006423
MI0016851	MI0022210
MI0016851	MI0016815
MI0016851	MI0006414
MI0016851	MI0016793
MI0016851	MI0016813
MI0016851	MI0025747
MI0016851	MI0006413
MI0016851	MI0003671
MI0016851	MI0003593
MI0016851	MI0016904
MI0016851	MI0006395
MI0016851	MI0006344
MI0016851	MI0016762
MI0016851	MI0016780
MI0016851	MI0003596
MI0016851	MI0006422
MI0016851	MI0003630
MI0016851	MI0016814
MI0016851	MI0014168
MI0016851	MI0016688
MI0016851	MI0019131
MI0016851	MI0006377
MI0016851	MI0019137
MI0016851	MI0016796
MI0016851	MI0016689
MI0016851	MI0014164
MI0016851	MI0017875
MI0016851	MI0022212
MI0016851	MI0019283
MI0016851	MI0006354
MI0016851	MI0006399
MI0016851	MI0006378
MI0016851	MI0006421
MI0016851	MI0019130
MI0016851	MI0016746
MI0016851	MI0014222
MI0016851	MI0016751
MI0016851	MI0019132
MI0016851	MI0006361
MI0016851	MI0003616
MI0016851	MI0016770
MI0016851	MI0006375
MI0016851	MI0003668
MI0016851	MI0006412
MI0016851	MI0003598
MI0016851	MI0016752
MI0016851	MI0006424
MI0016851	MI0006400
MI0016851	MI0014244
MI0016851	MI0016794
MI0016851	MI0016833
MI0016851	MI0029321
MI0016851	MI0016595
MI0016851	MI0003586
MI0016851	MI0017871
MI0016851	MI0014141
MI0016851	MI0006420
MI0016851	MI0019286
MI0016851	MI0003577
MI0014174	MI0019152
MI0014174	MI0019145
MI0014174	MI0010637
MI0014174	MI0003612
MI0014174	MI0006411
MI0014174	MI0016690
MI0014174	MI0016907
MI0014174	MI0016840
MI0014174	MI0006423
MI0014174	MI0022210
MI0014174	MI0016815
MI0014174	MI0006414
MI0014174	MI0016793
MI0014174	MI0016813
MI0014174	MI0025747
MI0014174	MI0006413
MI0014174	MI0003671
MI0014174	MI0003593
MI0014174	MI0016904
MI0014174	MI0006395
MI0014174	MI0006344
MI0014174	MI0016762
MI0014174	MI0016780
MI0014174	MI0003596
MI0014174	MI0006422
MI0014174	MI0003630
MI0014174	MI0016814
MI0014174	MI0014168
MI0014174	MI0016688
MI0014174	MI0019131
MI0014174	MI0006377
MI0014174	MI0019137
MI0014174	MI0016796
MI0014174	MI0016689
MI0014174	MI0014164
MI0014174	MI0017875
MI0014174	MI0022212
MI0014174	MI0019283
MI0014174	MI0006354
MI0014174	MI0006399
MI0014174	MI0006378
MI0014174	MI0006421
MI0014174	MI0019130
MI0014174	MI0016746
MI0014174	MI0014222
MI0014174	MI0016751
MI0014174	MI0019132
MI0014174	MI0006361
MI0014174	MI0003616
MI0014174	MI0016770
MI0014174	MI0006375
MI0014174	MI0003668
MI0014174	MI0006412
MI0014174	MI0003598
MI0014174	MI0016752
MI0014174	MI0006424
MI0014174	MI0006400
MI0014174	MI0014244
MI0014174	MI0016794
MI0014174	MI0016833
MI0014174	MI0029321
MI0014174	MI0016595
MI0014174	MI0003586
MI0014174	MI0017871
MI0014174	MI0014141
MI0014174	MI0006420
MI0014174	MI0019286
MI0014174	MI0003577
MI0019152	MI0019145
MI0019152	MI0010637
MI0019152	MI0003612
MI0019152	MI0006411
MI0019152	MI0016690
MI0019152	MI0016907
MI0019152	MI0016840
MI0019152	MI0006423
MI0019152	MI0022210
MI0019152	MI0016815
MI0019152	MI0006414
MI0019152	MI0016793
MI0019152	MI0016813
MI0019152	MI0025747
MI0019152	MI0006413
MI0019152	MI0003671
MI0019152	MI0003593
MI0019152	MI0016904
MI0019152	MI0006395
MI0019152	MI0006344
MI0019152	MI0016762
MI0019152	MI0016780
MI0019152	MI0003596
MI0019152	MI0006422
MI0019152	MI0003630
MI0019152	MI0016814
MI0019152	MI0014168
MI0019152	MI0016688
MI0019152	MI0019131
MI0019152	MI0006377
MI0019152	MI0019137
MI0019152	MI0016796
MI0019152	MI0016689
MI0019152	MI0014164
MI0019152	MI0017875
MI0019152	MI0022212
MI0019152	MI0019283
MI0019152	MI0006354
MI0019152	MI0006399
MI0019152	MI0006378
MI0019152	MI0006421
MI0019152	MI0019130
MI0019152	MI0016746
MI0019152	MI0014222
MI0019152	MI0016751
MI0019152	MI0019132
MI0019152	MI0006361
MI0019152	MI0003616
MI0019152	MI0016770
MI0019152	MI0006375
MI0019152	MI0003668
MI0019152	MI0006412
MI0019152	MI0003598
MI0019152	MI0016752
MI0019152	MI0006424
MI0019152	MI0006400
MI0019152	MI0014244
MI0019152	MI0016794
MI0019152	MI0016833
MI0019152	MI0029321
MI0019152	MI0016595
MI0019152	MI0003586
MI0019152	MI0017871
MI0019152	MI0014141
MI0019152	MI0006420
MI0019152	MI0019286
MI0019152	MI0003577
MI0019145	MI0010637
MI0019145	MI0003612
MI0019145	MI0006411
MI0019145	MI0016690
MI0019145	MI0016907
MI0019145	MI0016840
MI0019145	MI0006423
MI0019145	MI0022210
MI0019145	MI0016815
MI0019145	MI0006414
MI0019145	MI0016793
MI0019145	MI0016813
MI0019145	MI0025747
MI0019145	MI0006413
MI0019145	MI0003671
MI0019145	MI0003593
MI0019145	MI0016904
MI0019145	MI0006395
MI0019145	MI0006344
MI0019145	MI0016762
MI0019145	MI0016780
MI0019145	MI0003596
MI0019145	MI0006422
MI0019145	MI0003630
MI0019145	MI0016814
MI0019145	MI0014168
MI0019145	MI0016688
MI0019145	MI0019131
MI0019145	MI0006377
MI0019145	MI0019137
MI0019145	MI0016796
MI0019145	MI0016689
MI0019145	MI0014164
MI0019145	MI0017875
MI0019145	MI0022212
MI0019145	MI0019283
MI0019145	MI0006354
MI0019145	MI0006399
MI0019145	MI0006378
MI0019145	MI0006421
MI0019145	MI0019130
MI0019145	MI0016746
MI0019145	MI0014222
MI0019145	MI0016751
MI0019145	MI0019132
MI0019145	MI0006361
MI0019145	MI0003616
MI0019145	MI0016770
MI0019145	MI0006375
MI0019145	MI0003668
MI0019145	MI0006412
MI0019145	MI0003598
MI0019145	MI0016752
MI0019145	MI0006424
MI0019145	MI0006400
MI0019145	MI0014244
MI0019145	MI0016794
MI0019145	MI0016833
MI0019145	MI0029321
MI0019145	MI0016595
MI0019145	MI0003586
MI0019145	MI0017871
MI0019145	MI0014141
MI0019145	MI0006420
MI0019145	MI0019286
MI0019145	MI0003577
MI0010637	MI0003612
MI0010637	MI0006411
MI0010637	MI0016690
MI0010637	MI0016907
MI0010637	MI0016840
MI0010637	MI0006423
MI0010637	MI0022210
MI0010637	MI0016815
MI0010637	MI0006414
MI0010637	MI0016793
MI0010637	MI0016813
MI0010637	MI0025747
MI0010637	MI0006413
MI0010637	MI0003671
MI0010637	MI0003593
MI0010637	MI0016904
MI0010637	MI0006395
MI0010637	MI0006344
MI0010637	MI0016762
MI0010637	MI0016780
MI0010637	MI0003596
MI0010637	MI0006422
MI0010637	MI0003630
MI0010637	MI0016814
MI0010637	MI0014168
MI0010637	MI0016688
MI0010637	MI0019131
MI0010637	MI0006377
MI0010637	MI0019137
MI0010637	MI0016796
MI0010637	MI0016689
MI0010637	MI0014164
MI0010637	MI0017875
MI0010637	MI0022212
MI0010637	MI0019283
MI0010637	MI0006354
MI0010637	MI0006399
MI0010637	MI0006378
MI0010637	MI0006421
MI0010637	MI0019130
MI0010637	MI0016746
MI0010637	MI0014222
MI0010637	MI0016751
MI0010637	MI0019132
MI0010637	MI0006361
MI0010637	MI0003616
MI0010637	MI0016770
MI0010637	MI0006375
MI0010637	MI0003668
MI0010637	MI0006412
MI0010637	MI0003598
MI0010637	MI0016752
MI0010637	MI0006424
MI0010637	MI0006400
MI0010637	MI0014244
MI0010637	MI0016794
MI0010637	MI0016833
MI0010637	MI0029321
MI0010637	MI0016595
MI0010637	MI0003586
MI0010637	MI0017871
MI0010637	MI0014141
MI0010637	MI0006420
MI0010637	MI0019286
MI0010637	MI0003577
MI0003612	MI0006411
MI0003612	MI0016690
MI0003612	MI0016907
MI0003612	MI0016840
MI0003612	MI0006423
MI0003612	MI0022210
MI0003612	MI0016815
MI0003612	MI0006414
MI0003612	MI0016793
MI0003612	MI0016813
MI0003612	MI0025747
MI0003612	MI0006413
MI0003612	MI0003671
MI0003612	MI0003593
MI0003612	MI0016904
MI0003612	MI0006395
MI0003612	MI0006344
MI0003612	MI0016762
MI0003612	MI0016780
MI0003612	MI0003596
MI0003612	MI0006422
MI0003612	MI0003630
MI0003612	MI0016814
MI0003612	MI0014168
MI0003612	MI0016688
MI0003612	MI0019131
MI0003612	MI0006377
MI0003612	MI0019137
MI0003612	MI0016796
MI0003612	MI0016689
MI0003612	MI0014164
MI0003612	MI0017875
MI0003612	MI0022212
MI0003612	MI0019283
MI0003612	MI0006354
MI0003612	MI0006399
MI0003612	MI0006378
MI0003612	MI0006421
MI0003612	MI0019130
MI0003612	MI0016746
MI0003612	MI0014222
MI0003612	MI0016751
MI0003612	MI0019132
MI0003612	MI0006361
MI0003612	MI0003616
MI0003612	MI0016770
MI0003612	MI0006375
MI0003612	MI0003668
MI0003612	MI0006412
MI0003612	MI0003598
MI0003612	MI0016752
MI0003612	MI0006424
MI0003612	MI0006400
MI0003612	MI0014244
MI0003612	MI0016794
MI0003612	MI0016833
MI0003612	MI0029321
MI0003612	MI0016595
MI0003612	MI0003586
MI0003612	MI0017871
MI0003612	MI0014141
MI0003612	MI0006420
MI0003612	MI0019286
MI0003612	MI0003577
MI0006411	MI0016690
MI0006411	MI0016907
MI0006411	MI0016840
MI0006411	MI0006423
MI0006411	MI0022210
MI0006411	MI0016815
MI0006411	MI0006414
MI0006411	MI0016793
MI0006411	MI0016813
MI0006411	MI0025747
MI0006411	MI0006413
MI0006411	MI0003671
MI0006411	MI0003593
MI0006411	MI0016904
MI0006411	MI0006395
MI0006411	MI0006344
MI0006411	MI0016762
MI0006411	MI0016780
MI0006411	MI0003596
MI0006411	MI0006422
MI0006411	MI0003630
MI0006411	MI0016814
MI0006411	MI0014168
MI0006411	MI0016688
MI0006411	MI0019131
MI0006411	MI0006377
MI0006411	MI0019137
MI0006411	MI0016796
MI0006411	MI0016689
MI0006411	MI0014164
MI0006411	MI0017875
MI0006411	MI0022212
MI0006411	MI0019283
MI0006411	MI0006354
MI0006411	MI0006399
MI0006411	MI0006378
MI0006411	MI0006421
MI0006411	MI0019130
MI0006411	MI0016746
MI0006411	MI0014222
MI0006411	MI0016751
MI0006411	MI0019132
MI0006411	MI0006361
MI0006411	MI0003616
MI0006411	MI0016770
MI0006411	MI0006375
MI0006411	MI0003668
MI0006411	MI0006412
MI0006411	MI0003598
MI0006411	MI0016752
MI0006411	MI0006424
MI0006411	MI0006400
MI0006411	MI0014244
MI0006411	MI0016794
MI0006411	MI0016833
MI0006411	MI0029321
MI0006411	MI0016595
MI0006411	MI0003586
MI0006411	MI0017871
MI0006411	MI0014141
MI0006411	MI0006420
MI0006411	MI0019286
MI0006411	MI0003577
MI0016690	MI0016907
MI0016690	MI0016840
MI0016690	MI0006423
MI0016690	MI0022210
MI0016690	MI0016815
MI0016690	MI0006414
MI0016690	MI0016793
MI0016690	MI0016813
MI0016690	MI0025747
MI0016690	MI0006413
MI0016690	MI0003671
MI0016690	MI0003593
MI0016690	MI0016904
MI0016690	MI0006395
MI0016690	MI0006344
MI0016690	MI0016762
MI0016690	MI0016780
MI0016690	MI0003596
MI0016690	MI0006422
MI0016690	MI0003630
MI0016690	MI0016814
MI0016690	MI0014168
MI0016690	MI0016688
MI0016690	MI0019131
MI0016690	MI0006377
MI0016690	MI0019137
MI0016690	MI0016796
MI0016690	MI0016689
MI0016690	MI0014164
